symbol,archetype,readiness,q1_status,q2_status,q3_status,q4_status,q5_status,q6_status,q7_status,q8_status,challenge_status,core_decision,decision_contradiction,missing_data_count
G20,NORMAL_ENTERPRISE,PARTIAL,VULNERABLE,VULNERABLE,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,WATCH,VULNERABLE,RESILIENT,HIGH_RISK,AVOID,False,3
G36,NORMAL_ENTERPRISE,READY,VULNERABLE,VULNERABLE,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,WATCH,VULNERABLE,RESILIENT,HIGH_RISK,AVOID,False,1
GAS,NORMAL_ENTERPRISE,READY,WATCH,RESILIENT,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,RESILIENT,WATCH,RESILIENT,WATCH,WAIT_FOR_MOS,False,0
GCB,NORMAL_ENTERPRISE,READY,VULNERABLE,VULNERABLE,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,WATCH,VULNERABLE,RESILIENT,HIGH_RISK,AVOID,False,3
GCF,NORMAL_ENTERPRISE,READY,VULNERABLE,VULNERABLE,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,WATCH,VULNERABLE,RESILIENT,HIGH_RISK,AVOID,False,1
GDH,NORMAL_ENTERPRISE,INSUFFICIENT,VULNERABLE,RESILIENT,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,WATCH,VULNERABLE,RESILIENT,HIGH_RISK,AVOID,False,1
GDT,NORMAL_ENTERPRISE,READY,WATCH,RESILIENT,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,RESILIENT,WATCH,RESILIENT,WATCH,WAIT_FOR_MOS,False,0
GDW,NORMAL_ENTERPRISE,READY,RESILIENT,WATCH,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,RESILIENT,INSUFFICIENT_DATA,RESILIENT,CLEAR,WAIT_FOR_MOS,False,0
GEE,NORMAL_ENTERPRISE,READY,WATCH,RESILIENT,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,RESILIENT,WATCH,RESILIENT,WATCH,WAIT_FOR_MOS,False,0
GEG,NORMAL_ENTERPRISE,READY,VULNERABLE,VULNERABLE,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,WATCH,VULNERABLE,RESILIENT,HIGH_RISK,AVOID,False,1
GEL,NORMAL_ENTERPRISE,PARTIAL,VULNERABLE,VULNERABLE,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,WATCH,VULNERABLE,RESILIENT,HIGH_RISK,AVOID,False,2
GER,NORMAL_ENTERPRISE,READY,VULNERABLE,VULNERABLE,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,WATCH,VULNERABLE,RESILIENT,HIGH_RISK,AVOID,False,3
GEX,NORMAL_ENTERPRISE,READY,WATCH,WATCH,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,RESILIENT,WATCH,RESILIENT,WATCH,WAIT_FOR_MOS,False,0
GGG,NORMAL_ENTERPRISE,READY,VULNERABLE,WATCH,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,WATCH,VULNERABLE,RESILIENT,HIGH_RISK,AVOID,False,1
GHC,NORMAL_ENTERPRISE,READY,WATCH,RESILIENT,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,RESILIENT,WATCH,RESILIENT,WATCH,WAIT_FOR_MOS,False,0
GIC,NORMAL_ENTERPRISE,READY,VULNERABLE,VULNERABLE,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,WATCH,VULNERABLE,RESILIENT,HIGH_RISK,AVOID,False,1
GIL,NORMAL_ENTERPRISE,READY,VULNERABLE,RESILIENT,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,WATCH,VULNERABLE,RESILIENT,HIGH_RISK,AVOID,False,2
GKM,NORMAL_ENTERPRISE,READY,VULNERABLE,VULNERABLE,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,WATCH,VULNERABLE,RESILIENT,HIGH_RISK,AVOID,False,2
GLC,NORMAL_ENTERPRISE,READY,VULNERABLE,VULNERABLE,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,WATCH,VULNERABLE,RESILIENT,HIGH_RISK,AVOID,False,3
GLT,NORMAL_ENTERPRISE,READY,VULNERABLE,RESILIENT,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,WATCH,VULNERABLE,RESILIENT,HIGH_RISK,AVOID,False,1
GLW,NORMAL_ENTERPRISE,READY,VULNERABLE,VULNERABLE,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,WATCH,VULNERABLE,RESILIENT,HIGH_RISK,AVOID,False,2
GMA,NORMAL_ENTERPRISE,READY,VULNERABLE,VULNERABLE,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,WATCH,VULNERABLE,RESILIENT,HIGH_RISK,AVOID,False,2
GMC,NORMAL_ENTERPRISE,READY,VULNERABLE,VULNERABLE,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,WATCH,VULNERABLE,RESILIENT,HIGH_RISK,AVOID,False,3
GMD,NORMAL_ENTERPRISE,READY,VULNERABLE,VULNERABLE,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,WATCH,VULNERABLE,RESILIENT,HIGH_RISK,AVOID,False,1
GMH,NORMAL_ENTERPRISE,READY,VULNERABLE,VULNERABLE,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,WATCH,VULNERABLE,RESILIENT,HIGH_RISK,AVOID,False,1
GMX,NORMAL_ENTERPRISE,READY,WATCH,RESILIENT,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,RESILIENT,WATCH,RESILIENT,WATCH,WAIT_FOR_MOS,False,0
GND,NORMAL_ENTERPRISE,READY,WATCH,RESILIENT,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,RESILIENT,WATCH,RESILIENT,WATCH,WAIT_FOR_MOS,False,0
GPC,NORMAL_ENTERPRISE,READY,VULNERABLE,VULNERABLE,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,WATCH,VULNERABLE,RESILIENT,HIGH_RISK,AVOID,False,2
GSM,NORMAL_ENTERPRISE,READY,RESILIENT,WATCH,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,RESILIENT,INSUFFICIENT_DATA,RESILIENT,CLEAR,WAIT_FOR_MOS,False,0
GSP,NORMAL_ENTERPRISE,READY,WATCH,WATCH,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,RESILIENT,WATCH,RESILIENT,WATCH,WAIT_FOR_MOS,False,0
GTA,NORMAL_ENTERPRISE,READY,VULNERABLE,VULNERABLE,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,WATCH,VULNERABLE,RESILIENT,HIGH_RISK,AVOID,False,2
GTD,NORMAL_ENTERPRISE,READY,VULNERABLE,VULNERABLE,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,WATCH,VULNERABLE,RESILIENT,HIGH_RISK,AVOID,False,2
GTS,NORMAL_ENTERPRISE,READY,VULNERABLE,WATCH,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,WATCH,VULNERABLE,RESILIENT,HIGH_RISK,AVOID,False,1
GTT,NORMAL_ENTERPRISE,READY,VULNERABLE,WATCH,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,WATCH,VULNERABLE,RESILIENT,HIGH_RISK,AVOID,False,1
GVR,NORMAL_ENTERPRISE,READY,VULNERABLE,VULNERABLE,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,WATCH,VULNERABLE,RESILIENT,HIGH_RISK,AVOID,False,1
GVT,NORMAL_ENTERPRISE,READY,WATCH,RESILIENT,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,RESILIENT,WATCH,RESILIENT,WATCH,WAIT_FOR_MOS,False,0
HAC,NORMAL_ENTERPRISE,READY,VULNERABLE,VULNERABLE,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,WATCH,VULNERABLE,RESILIENT,HIGH_RISK,AVOID,False,3
HAD,NORMAL_ENTERPRISE,READY,RESILIENT,WATCH,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,RESILIENT,INSUFFICIENT_DATA,RESILIENT,CLEAR,WAIT_FOR_MOS,False,0
HAF,NORMAL_ENTERPRISE,READY,VULNERABLE,VULNERABLE,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,WATCH,VULNERABLE,RESILIENT,HIGH_RISK,AVOID,False,3
HAG,NORMAL_ENTERPRISE,READY,VULNERABLE,VULNERABLE,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,WATCH,VULNERABLE,RESILIENT,HIGH_RISK,AVOID,False,3
HAH,NORMAL_ENTERPRISE,READY,WATCH,RESILIENT,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,RESILIENT,WATCH,RESILIENT,WATCH,WAIT_FOR_MOS,False,0
HAM,NORMAL_ENTERPRISE,READY,VULNERABLE,RESILIENT,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,WATCH,VULNERABLE,RESILIENT,HIGH_RISK,AVOID,False,2
HAN,NORMAL_ENTERPRISE,READY,VULNERABLE,VULNERABLE,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,WATCH,VULNERABLE,RESILIENT,HIGH_RISK,AVOID,False,3
HAP,NORMAL_ENTERPRISE,READY,VULNERABLE,VULNERABLE,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,WATCH,VULNERABLE,RESILIENT,HIGH_RISK,AVOID,False,2
HAR,NORMAL_ENTERPRISE,READY,VULNERABLE,VULNERABLE,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,WATCH,VULNERABLE,RESILIENT,HIGH_RISK,AVOID,False,2
HAS,NORMAL_ENTERPRISE,READY,VULNERABLE,VULNERABLE,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,WATCH,VULNERABLE,RESILIENT,HIGH_RISK,AVOID,False,3
HAT,NORMAL_ENTERPRISE,READY,VULNERABLE,RESILIENT,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,WATCH,VULNERABLE,RESILIENT,HIGH_RISK,AVOID,False,2
HAV,NORMAL_ENTERPRISE,PARTIAL,RESILIENT,WATCH,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,VULNERABLE,WATCH,RESILIENT,WATCH,WAIT_FOR_MOS,False,0
HAX,NORMAL_ENTERPRISE,READY,VULNERABLE,RESILIENT,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,WATCH,VULNERABLE,RESILIENT,HIGH_RISK,AVOID,False,2
HBC,NORMAL_ENTERPRISE,READY,VULNERABLE,WATCH,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,WATCH,VULNERABLE,RESILIENT,HIGH_RISK,AVOID,False,4
HBD,NORMAL_ENTERPRISE,READY,VULNERABLE,WATCH,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,WATCH,VULNERABLE,RESILIENT,HIGH_RISK,AVOID,False,1
HBH,NORMAL_ENTERPRISE,READY,VULNERABLE,VULNERABLE,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,WATCH,VULNERABLE,RESILIENT,HIGH_RISK,AVOID,False,2
HBS,NORMAL_ENTERPRISE,READY,VULNERABLE,VULNERABLE,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,WATCH,VULNERABLE,RESILIENT,HIGH_RISK,AVOID,False,2
HC3,NORMAL_ENTERPRISE,READY,VULNERABLE,VULNERABLE,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,WATCH,VULNERABLE,RESILIENT,HIGH_RISK,AVOID,False,2
HCC,NORMAL_ENTERPRISE,READY,RESILIENT,RESILIENT,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,RESILIENT,INSUFFICIENT_DATA,RESILIENT,CLEAR,WAIT_FOR_MOS,False,0
HCD,NORMAL_ENTERPRISE,READY,VULNERABLE,VULNERABLE,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,WATCH,VULNERABLE,RESILIENT,HIGH_RISK,AVOID,False,2
HCI,NORMAL_ENTERPRISE,READY,VULNERABLE,VULNERABLE,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,WATCH,VULNERABLE,RESILIENT,HIGH_RISK,AVOID,False,4
HCM,SECURITIES,READY,RESILIENT,WATCH,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,RESILIENT,INSUFFICIENT_DATA,RESILIENT,CLEAR,WAIT_FOR_MOS,False,0
HCT,NORMAL_ENTERPRISE,READY,VULNERABLE,VULNERABLE,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,WATCH,VULNERABLE,RESILIENT,HIGH_RISK,AVOID,False,2
HD6,NORMAL_ENTERPRISE,READY,VULNERABLE,VULNERABLE,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,WATCH,VULNERABLE,RESILIENT,HIGH_RISK,AVOID,False,2
HDA,NORMAL_ENTERPRISE,READY,VULNERABLE,VULNERABLE,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,WATCH,VULNERABLE,RESILIENT,HIGH_RISK,AVOID,False,2
HDB,BANK,READY,RESILIENT,RESILIENT,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,RESILIENT,INSUFFICIENT_DATA,RESILIENT,CLEAR,WAIT_FOR_MOS,False,0
HDC,NORMAL_ENTERPRISE,READY,VULNERABLE,WATCH,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,WATCH,VULNERABLE,RESILIENT,HIGH_RISK,AVOID,False,1
HDG,NORMAL_ENTERPRISE,READY,WATCH,WATCH,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,RESILIENT,WATCH,RESILIENT,WATCH,WAIT_FOR_MOS,False,0
HDM,NORMAL_ENTERPRISE,READY,VULNERABLE,RESILIENT,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,WATCH,VULNERABLE,RESILIENT,HIGH_RISK,AVOID,False,1
HDP,NORMAL_ENTERPRISE,READY,VULNERABLE,VULNERABLE,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,WATCH,VULNERABLE,RESILIENT,HIGH_RISK,AVOID,False,1
HDW,NORMAL_ENTERPRISE,READY,RESILIENT,WATCH,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,RESILIENT,INSUFFICIENT_DATA,RESILIENT,CLEAR,WAIT_FOR_MOS,False,0
HEC,NORMAL_ENTERPRISE,READY,VULNERABLE,RESILIENT,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,WATCH,VULNERABLE,RESILIENT,HIGH_RISK,AVOID,False,1
HEJ,NORMAL_ENTERPRISE,READY,VULNERABLE,VULNERABLE,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,WATCH,VULNERABLE,RESILIENT,HIGH_RISK,AVOID,False,4
HEP,NORMAL_ENTERPRISE,READY,VULNERABLE,VULNERABLE,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,WATCH,VULNERABLE,RESILIENT,HIGH_RISK,AVOID,False,2
HES,NORMAL_ENTERPRISE,READY,VULNERABLE,VULNERABLE,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,WATCH,VULNERABLE,RESILIENT,HIGH_RISK,AVOID,False,2
HEV,NORMAL_ENTERPRISE,READY,VULNERABLE,WATCH,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,WATCH,VULNERABLE,RESILIENT,HIGH_RISK,AVOID,False,2
HFB,NORMAL_ENTERPRISE,READY,VULNERABLE,VULNERABLE,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,WATCH,VULNERABLE,RESILIENT,HIGH_RISK,AVOID,False,3
HFC,NORMAL_ENTERPRISE,READY,VULNERABLE,VULNERABLE,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,WATCH,VULNERABLE,RESILIENT,HIGH_RISK,AVOID,False,2
HFX,NORMAL_ENTERPRISE,READY,VULNERABLE,WATCH,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,WATCH,VULNERABLE,RESILIENT,HIGH_RISK,AVOID,False,1
HGM,NORMAL_ENTERPRISE,READY,RESILIENT,RESILIENT,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,RESILIENT,INSUFFICIENT_DATA,RESILIENT,CLEAR,WAIT_FOR_MOS,False,0
HGT,NORMAL_ENTERPRISE,READY,VULNERABLE,VULNERABLE,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,WATCH,VULNERABLE,RESILIENT,HIGH_RISK,AVOID,False,3
HHB,NORMAL_ENTERPRISE,INSUFFICIENT,RESILIENT,WATCH,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,VULNERABLE,INSUFFICIENT_DATA,RESILIENT,WATCH,REVIEW_BUSINESS,False,0
HHC,NORMAL_ENTERPRISE,READY,VULNERABLE,VULNERABLE,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,WATCH,VULNERABLE,RESILIENT,HIGH_RISK,AVOID,False,2
HHG,NORMAL_ENTERPRISE,READY,VULNERABLE,VULNERABLE,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,WATCH,VULNERABLE,RESILIENT,HIGH_RISK,AVOID,False,4
HHN,NORMAL_ENTERPRISE,READY,VULNERABLE,VULNERABLE,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,WATCH,VULNERABLE,RESILIENT,HIGH_RISK,AVOID,False,2
HHP,NORMAL_ENTERPRISE,READY,VULNERABLE,VULNERABLE,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,WATCH,VULNERABLE,RESILIENT,HIGH_RISK,AVOID,False,3
HHS,NORMAL_ENTERPRISE,READY,VULNERABLE,VULNERABLE,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,WATCH,VULNERABLE,RESILIENT,HIGH_RISK,AVOID,False,3
HHV,NORMAL_ENTERPRISE,READY,VULNERABLE,VULNERABLE,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,WATCH,VULNERABLE,RESILIENT,HIGH_RISK,AVOID,False,3
HII,NORMAL_ENTERPRISE,READY,VULNERABLE,VULNERABLE,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,WATCH,VULNERABLE,RESILIENT,HIGH_RISK,AVOID,False,2
HIO,NORMAL_ENTERPRISE,PARTIAL,VULNERABLE,VULNERABLE,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,WATCH,VULNERABLE,RESILIENT,HIGH_RISK,AVOID,False,1
HJC,NORMAL_ENTERPRISE,READY,VULNERABLE,VULNERABLE,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,WATCH,VULNERABLE,RESILIENT,HIGH_RISK,AVOID,False,3
HJS,NORMAL_ENTERPRISE,READY,RESILIENT,RESILIENT,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,RESILIENT,INSUFFICIENT_DATA,RESILIENT,CLEAR,WAIT_FOR_MOS,False,0
HKB,NORMAL_ENTERPRISE,READY,VULNERABLE,VULNERABLE,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,WATCH,VULNERABLE,RESILIENT,HIGH_RISK,AVOID,False,3
HKT,NORMAL_ENTERPRISE,READY,VULNERABLE,VULNERABLE,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,WATCH,VULNERABLE,RESILIENT,HIGH_RISK,AVOID,False,3
HLA,NORMAL_ENTERPRISE,READY,VULNERABLE,WATCH,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,WATCH,VULNERABLE,RESILIENT,HIGH_RISK,AVOID,False,1
HLB,NORMAL_ENTERPRISE,READY,RESILIENT,RESILIENT,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,RESILIENT,INSUFFICIENT_DATA,RESILIENT,CLEAR,WAIT_FOR_MOS,False,0
HLC,NORMAL_ENTERPRISE,READY,VULNERABLE,RESILIENT,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,WATCH,VULNERABLE,RESILIENT,HIGH_RISK,AVOID,False,1
HLD,NORMAL_ENTERPRISE,READY,VULNERABLE,VULNERABLE,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,WATCH,VULNERABLE,RESILIENT,HIGH_RISK,AVOID,False,3
HLO,NORMAL_ENTERPRISE,PARTIAL,WATCH,WATCH,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,WATCH,WATCH,RESILIENT,WATCH,WAIT_FOR_MOS,False,0
HLS,NORMAL_ENTERPRISE,READY,WATCH,RESILIENT,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,RESILIENT,WATCH,RESILIENT,WATCH,WAIT_FOR_MOS,False,0
HLT,NORMAL_ENTERPRISE,READY,VULNERABLE,VULNERABLE,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,WATCH,VULNERABLE,RESILIENT,HIGH_RISK,AVOID,False,3
HLY,NORMAL_ENTERPRISE,READY,VULNERABLE,VULNERABLE,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,WATCH,VULNERABLE,RESILIENT,HIGH_RISK,AVOID,False,3
HMC,NORMAL_ENTERPRISE,READY,VULNERABLE,RESILIENT,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,WATCH,VULNERABLE,RESILIENT,HIGH_RISK,AVOID,False,2
HMD,NORMAL_ENTERPRISE,INSUFFICIENT,VULNERABLE,RESILIENT,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,WATCH,VULNERABLE,RESILIENT,HIGH_RISK,AVOID,False,1
HMH,NORMAL_ENTERPRISE,READY,VULNERABLE,VULNERABLE,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,WATCH,VULNERABLE,RESILIENT,HIGH_RISK,AVOID,False,2
HMR,NORMAL_ENTERPRISE,READY,VULNERABLE,VULNERABLE,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,WATCH,VULNERABLE,RESILIENT,HIGH_RISK,AVOID,False,2
HMS,NORMAL_ENTERPRISE,READY,VULNERABLE,RESILIENT,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,WATCH,VULNERABLE,RESILIENT,HIGH_RISK,AVOID,False,2
HNA,NORMAL_ENTERPRISE,READY,VULNERABLE,VULNERABLE,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,WATCH,VULNERABLE,RESILIENT,HIGH_RISK,AVOID,False,1
HNB,NORMAL_ENTERPRISE,READY,VULNERABLE,VULNERABLE,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,WATCH,VULNERABLE,RESILIENT,HIGH_RISK,AVOID,False,1
HND,NORMAL_ENTERPRISE,READY,VULNERABLE,VULNERABLE,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,WATCH,VULNERABLE,RESILIENT,HIGH_RISK,AVOID,False,1
HNF,NORMAL_ENTERPRISE,READY,VULNERABLE,WATCH,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,WATCH,VULNERABLE,RESILIENT,HIGH_RISK,AVOID,False,1
HNG,NORMAL_ENTERPRISE,READY,VULNERABLE,VULNERABLE,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,WATCH,VULNERABLE,RESILIENT,HIGH_RISK,AVOID,False,4
HNI,NORMAL_ENTERPRISE,READY,WATCH,RESILIENT,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,RESILIENT,WATCH,RESILIENT,WATCH,WAIT_FOR_MOS,False,0
HNM,NORMAL_ENTERPRISE,READY,VULNERABLE,VULNERABLE,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,WATCH,VULNERABLE,RESILIENT,HIGH_RISK,AVOID,False,2
HNP,NORMAL_ENTERPRISE,READY,VULNERABLE,VULNERABLE,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,WATCH,VULNERABLE,RESILIENT,HIGH_RISK,AVOID,False,1
HNR,NORMAL_ENTERPRISE,READY,VULNERABLE,VULNERABLE,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,WATCH,VULNERABLE,RESILIENT,HIGH_RISK,AVOID,False,2
HOM,NORMAL_ENTERPRISE,READY,VULNERABLE,VULNERABLE,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,WATCH,VULNERABLE,RESILIENT,HIGH_RISK,AVOID,False,2
HOT,NORMAL_ENTERPRISE,READY,VULNERABLE,WATCH,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,WATCH,VULNERABLE,RESILIENT,HIGH_RISK,AVOID,False,2
HPA,NORMAL_ENTERPRISE,PARTIAL,RESILIENT,RESILIENT,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,VULNERABLE,INSUFFICIENT_DATA,RESILIENT,WATCH,WAIT_FOR_MOS,False,0
HPB,NORMAL_ENTERPRISE,READY,VULNERABLE,VULNERABLE,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,WATCH,VULNERABLE,RESILIENT,HIGH_RISK,AVOID,False,1
HPD,NORMAL_ENTERPRISE,READY,RESILIENT,RESILIENT,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,RESILIENT,INSUFFICIENT_DATA,RESILIENT,CLEAR,WAIT_FOR_MOS,False,0
